1;"07:00/17:00";"NO";1;25200;61200;0;0;0;3600;no;0;600;600;"ellen";01/12/14;"183501";"000000000000000";"";?;?;no;no;0;0;0;0;0;600
211;"08:00/17:30";"no";1;28800;63000;0;0;0;5400;no;0;0;0;"ellen";09/01/17;"083103";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
212;"07:00/16:48 (OFICINA - SP)";"no";1;25200;60480;0;0;0;3600;no;0;0;0;"ellen";11/01/17;"173105";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
213;"05:00/15:00";"NO";1;18000;54000;0;0;0;7200;no;0;0;0;"super";23/03/17;"095938";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
214;"05:00/14:20 MS";"NO";1;18000;51600;0;0;0;7200;no;0;0;0;"super";27/03/17;"093849";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
215;"07:00/16:30";"NO";1;25200;59400;0;0;0;5400;no;0;0;0;"fabiano";12/04/17;"172459";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
216;"15:00/23:20";"no";1;54000;84000;0;0;0;3600;no;0;0;0;"super";24/04/17;"115533";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
217;"18:00/02:20";"NO";1;64800;8400;0;0;0;3600;yes;0;0;0;"fabiano";04/09/17;"105322";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
218;"07:00/16:48 (OFICINA - MS)";"NO";1;25200;60480;0;0;0;3600;no;0;0;0;"camila";09/01/18;"084709";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
219;"08:00 - 12:00 APRENDIZ";"NO";1;28800;43200;0;0;0;0;no;0;0;0;"camila";05/02/18;"101407";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
220;"07:00/17:00";"no";1;25200;61200;0;0;0;7200;no;0;0;0;"super";26/03/18;"091650";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
221;"07:00/15:20";"NO";1;25200;55200;0;0;0;3600;no;0;0;0;"camila";04/04/18;"171624";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
222;"23:00/07:20 5X1";"NO";1;82800;26400;0;0;0;3600;yes;0;0;0;"camila";22/05/18;"090915";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
223;"07:00/17:00 - comp";"no";1;25200;61200;0;0;0;4320;no;0;0;0;"gmoreno";01/07/20;"150109";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
224;"13:30/22:50";"NO";1;48600;82200;0;0;0;7200;no;0;0;0;"camila";01/09/18;"161935";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
225;"11:00/20:00 (5x1)";"NO";1;39600;72000;0;0;0;3600;no;0;0;0;"ellen";01/02/19;"190138";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
226;"06:00/15:20 - 5x1";"NO";1;21600;55200;0;0;0;7200;no;0;0;0;"camila";03/09/18;"135653";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
227;"20:00/04:00 (5x1)";"NO";1;72000;14400;0;0;0;3600;yes;0;0;0;"ellen";01/02/19;"195417";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
228;"19:00/05:00 (4x2)";"NO";1;68400;18000;0;0;0;4320;yes;0;0;0;"ellen";23/07/19;"085411";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
287;"04:00/12:00";"NO";1;14400;43200;0;0;0;3600;no;0;0;0;"ellen";01/02/19;"175619";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
289;"19:00 às 03:30";"NO";1;68400;12600;0;0;0;3600;yes;0;0;0;"bazevedo";19/09/18;"102036";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
290;"05:30/14:50";"NO";1;19800;53400;0;0;0;7200;no;0;0;0;"ellen";27/11/18;"152619";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
291;"19:20/03:40 (6X1)";"NO";1;69600;13200;0;0;0;3600;yes;0;0;0;"ellen";04/12/18;"151519";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
292;"16:00/01:00 (5x1)";"NO";1;57600;3600;0;0;0;3600;yes;0;0;0;"ellen";26/12/18;"175455";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
293;"04:00/12:20";"NO";1;14400;44400;0;0;0;3600;no;0;0;0;"ellen";02/01/19;"093950";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
294;"12:00/20:20";"NO";1;43200;73200;0;0;0;3600;no;0;0;0;"ellen";02/01/19;"094546";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
295;"08:00/18:00 (ADM)";"NO";1;28800;64800;0;0;0;4320;no;0;0;0;"ellen";26/01/19;"110749";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
296;"06:00/16:00 (ADM - COPEIRA MS)";"NO";1;21600;57600;0;0;0;4320;no;0;0;0;"msantos";29/01/19;"111413";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
297;"00:00/08:20 (5x1)";"NO";1;0;30000;0;0;0;3600;no;0;0;0;"ellen";27/02/19;"162818";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
298;"14:30/22:50";"NO";1;52200;82200;0;0;0;3600;no;0;0;0;"msantos";31/05/19;"093614";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
299;"22:30/06:50";"NO";1;81000;24600;0;0;0;3600;yes;0;0;0;"msantos";31/05/19;"093700";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
300;"17:00 AS 18:00 - MEDICO";"NO";1;61200;64800;0;0;0;0;no;0;0;0;"ellen";27/06/19;"103643";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
301;"21:30/05:50";"NO";1;77400;21000;0;0;0;3600;yes;0;0;0;"ellen";01/08/19;"094037";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
302;"06:30/16:30";"NO";1;23400;59400;0;0;0;4320;no;0;0;0;"ellen";01/08/19;"105036";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
303;"18:30/04:30";"NO";1;66600;16200;0;0;0;4320;yes;0;0;0;"ellen";01/08/19;"114107";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
304;"03:40/12:00";"NO";1;13200;43200;0;0;0;3600;no;0;0;0;"ellen";23/08/19;"123609";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
305;"07:00/16:20";"NO";1;25200;58800;0;0;0;7200;no;0;0;0;"gmoreno";20/09/19;"102242";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;300;300
306;"07:00/18:00";"no";1;25200;64800;0;0;0;7200;no;0;0;0;"gmoreno";16/10/19;"090249";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
307;"07:12/18:00";"NO";1;25920;64800;0;0;0;7200;no;0;0;0;"gmoreno";16/10/19;"092240";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
308;"05:00-09:00 MOTORISTA SP";"NO";1;18000;32400;0;0;0;0;no;0;0;0;"gmoreno";16/10/19;"093121";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
309;"17:00-21:00 MOTORISTA SP";"NO";1;61200;75600;0;0;0;0;no;0;0;0;"gmoreno";16/10/19;"093147";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
310;"12:00/20:00";"NO";1;43200;72000;0;0;0;3600;no;0;0;0;"gmoreno";22/10/19;"164628";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
311;"13:00/19:00 APRENDIZ";"NO";1;46800;68400;0;0;0;0;no;0;0;0;"gmoreno";01/11/19;"162430";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
318;"07:00/18:00";"NO";1;25200;64800;0;0;0;6480;no;0;0;0;"gmoreno";27/11/19;"105232";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
319;"00:00/10:00 (4x2) PORT MS";"NO";1;0;36000;0;0;0;4320;no;0;0;0;"gmoreno";22/01/20;"083259";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
320;"12:00/22:00 (4x2) PORT MS";"NO";1;43200;79200;0;0;0;4320;no;0;0;0;"gmoreno";22/01/20;"083527";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
321;"13:00 AS 18:00 - COPEIRA TO";"NO";1;46800;64800;0;0;0;900;no;0;0;0;"gmoreno";27/01/20;"174606";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
322;"13:00 AS 18:15 - COPEIRA TO";"NO";1;46800;65700;0;0;0;900;no;0;0;0;"gmoreno";28/01/20;"142333";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
323;"10:00/20:00 (4x2 MS)";"no";1;36000;72000;0;0;0;4320;no;0;0;0;"gmoreno";26/03/20;"085730";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
324;"22:00/08:00 (4x2 MS)";"NO";1;79200;28800;0;0;0;4320;yes;0;0;0;"gmoreno";26/03/20;"085318";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
325;"08:00/14:00 APRENDIZ";"NO";1;28800;50400;0;0;0;0;no;0;0;0;"gmoreno";26/03/20;"093723";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
326;"09:00/19:00 (4x2 SP)";"no";1;32400;68400;0;0;0;4320;no;0;0;0;"gmoreno";27/03/20;"095409";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
327;"21:00/07:00 (4x2 SP)";"NO";1;75600;25200;0;0;0;4320;yes;0;0;0;"gmoreno";27/03/20;"095533";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
328;"08:00/18:00 (4x2 SP)";"no";1;28800;64800;0;0;0;4320;no;0;0;0;"gmoreno";14/04/20;"153448";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
329;"20:00/06:00 (4x2 SP)";"NO";1;72000;21600;0;0;0;4320;yes;0;0;0;"gmoreno";14/04/20;"153550";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
330;"08:30/18:30 (4x2 SP)";"no";1;30600;66600;0;0;0;4320;no;0;0;0;"gmoreno";14/04/20;"153757";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
331;"20:30/06:30 (4x2 SP)";"NO";1;73800;23400;0;0;0;4320;yes;0;0;0;"gmoreno";14/04/20;"153834";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
332;"18:00-22:00 MOTORISTA SP";"NO";1;64800;79200;0;0;0;0;no;0;0;0;"gmoreno";17/04/20;"101405";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
333;"06:00-10:00 MOTORISTA SP";"NO";1;21600;36000;0;0;0;0;no;0;0;0;"gmoreno";17/04/20;"102028";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
334;"15:30/23:50";"no";1;55800;85800;0;0;0;3600;no;0;0;0;"gmoreno";20/04/20;"104821";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
335;"07:00 AS 12:15 - COPEIRA TO";"NO";1;25200;44100;0;0;0;900;no;0;0;0;"gmoreno";28/08/20;"181818";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
336;"19:20/03:40 (6X1) TO";"NO";1;69600;13200;0;0;0;3600;yes;0;0;0;"gmoreno";19/10/20;"091122";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
337;"18:20/02:40";"NO";1;66000;9600;0;0;0;3600;yes;0;0;0;"gmoreno";06/11/20;"113307";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
338;"16:00-20:00 MOTORISTA SP";"NO";1;57600;72000;0;0;0;0;no;0;0;0;"gmoreno";13/11/20;"100650";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
339;"12:00/21:00";"NO";1;43200;75600;0;0;0;3600;no;0;0;0;"gmoreno";18/12/20;"110656";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
340;"16:20/00:40";"NO";1;58800;2400;0;0;0;3600;yes;0;0;0;"gmoreno";08/01/21;"175746";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
341;"06:30/16:30 - comp";"no";1;23400;59400;0;0;0;4320;no;0;0;0;"gmoreno";19/02/21;"150921";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
342;"18:30/04:30 (4x2)";"NO";1;66600;16200;0;0;0;4320;yes;0;0;0;"gmoreno";19/02/21;"151122";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
343;"18:00/02:20";"NO";1;64800;8400;0;0;0;3600;yes;0;0;0;"gmoreno";16/03/21;"142712";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
344;"07:30/17:30 (ADM)";"NO";1;27000;63000;0;0;0;4320;no;0;0;0;"gmoreno";22/03/21;"173200";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
345;"07:00/15:30";"NO";1;25200;55800;0;0;0;4320;no;0;0;5280;"gmoreno";22/04/21;"085007";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
346;"07:00/15:32";"NO";1;25200;55920;0;0;0;4320;no;0;0;0;"gmoreno";22/04/21;"102442";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
347;"19:00/03:32";"NO";1;68400;12720;0;0;0;4320;yes;0;0;0;"gmoreno";22/04/21;"102706";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
348;"07:00/17:00 - COM LANCHE";"NO";1;25200;61200;0;0;0;4320;no;0;0;5280;"gmoreno";12/05/21;"145658";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
349;"19:00/05:00 - COM LANCHE";"NO";1;68400;18000;0;0;0;4320;yes;0;0;5280;"gmoreno";12/05/21;"145709";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
350;"06:00/16:00 - COM LANCHE";"NO";1;21600;57600;0;0;0;4320;no;0;0;5280;"gmoreno";02/06/21;"143515";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
351;"19:00/05:00 - COM LANCHE NOVO";"NO";1;68400;18000;0;0;0;4320;yes;0;0;5280;"gmoreno";26/07/21;"103806";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
352;"16:00/02:00";"NO";1;57600;7200;0;0;0;4320;yes;0;0;0;"gmoreno";26/08/21;"134706";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
353;"07:00/17:00 (ADM)";"NO";1;25200;61200;0;0;0;4320;no;0;0;0;"amagro";25/11/21;"173126";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;0
354;"18:30/04:30 (4x2)";"NO";1;66600;16200;0;0;0;4320;yes;0;0;0;"gmoreno";11/02/22;"144802";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
355;"006:30/16:30 - COMP";"NO";1;23400;59400;0;0;0;4320;no;0;0;0;"gmoreno";11/02/22;"145448";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
356;"06:30/16:30 - Comp";"NO";1;23400;59400;0;0;0;4320;no;0;0;0;"gmoreno";14/02/22;"111516";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
357;"05:00/14:00 (PILOTO)";"NO";1;18000;50400;0;0;0;7200;no;0;0;0;"gmoreno";20/04/22;"111242";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;0
358;"05:00/14:12 (PILOTO)";"NO";1;18000;51120;0;0;0;7200;no;0;0;0;"gmoreno";20/04/22;"111315";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;0
359;"07:00/13:00 APRENDIZ";"NO";1;25200;46800;0;0;0;0;no;0;0;0;"gmoreno";26/07/22;"170121";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
360;"12:00/20:20";"NO";1;43200;73200;0;0;0;3600;no;0;0;0;"gmoreno";29/08/22;"163300";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
361;"08:30/16:50";"NO";1;30600;60600;0;0;0;3600;no;0;0;0;"gmoreno";08/09/22;"111423";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
362;"04:00/14:00 - COM LANCHE";"NO";1;14400;50400;0;0;0;4320;no;0;0;5280;"gmoreno";24/10/22;"155234";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
363;"06:00/16:00 - 4x2";"no";1;21600;57600;0;0;0;4320;no;0;0;0;"gmoreno";26/04/23;"150150";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;600;600
364;"03:00/15:00 - COM LANCHE";"NO";1;10800;54000;0;0;0;4320;no;0;0;5280;"val";10/05/23;"073011";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
365;"18:00/04:00 (4x2)";"NO";1;64800;14400;0;0;0;4320;yes;0;0;0;"gmoreno";20/06/23;"145105";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
366;"07:00/17:30 CONSTRUÇÃO";"NO";1;25200;63000;0;0;0;5400;no;0;0;0;"val";27/07/23;"082104";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;300
367;"07:00/16:30 (CONSTRUÇÃO)";"NO";1;25200;59400;0;0;0;5400;no;0;0;0;"val";27/07/23;"082116";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;300
368;"07:00/16:30 (CONSTRUÇÃO)";"NO";1;25200;59400;0;0;0;5400;no;0;0;0;"val";27/07/23;"092404";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;300
369;"07:00/11:00 (CONTRUÇÃO)";"NO";1;25200;39600;0;0;0;0;no;0;0;0;"val";27/07/23;"092646";"000000000000000             N00000";"";?;?;no;no;0;0;0;0;0;0
998;"COMPENSADO";"CO";5;0;0;0;0;0;0;no;0;0;0;"SUPER";08/04/08;"120608";"000000000000000";"";?;?;no;no;0;0;0;0;0;0
999;"REPOUSO";"RE";3;0;0;0;0;0;0;no;0;0;0;"SUPER";08/04/08;"120623";"000000000000000";"";?;?;no;no;0;0;0;0;0;0
