"1";"1000";"ADMINISTRACAO CENTRAL";"ellen";11/08/16;"134331";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10101001";"NUCLEO DIRETORIA";"ellen";10/08/16;"145810";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201001";"NUCLEO DE APOIO ADM E FINANCAS";"ellen";10/08/16;"145838";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201002";"CONTABILIDADE - ATIVO FIXO";"ellen";10/08/16;"145852";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201003";"RECEPCAO FISCAL";"ellen";10/08/16;"145904";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201004";"TESOURARIA";"ellen";10/08/16;"145916";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201005";"DESENVOLCIMENTO DE PESSOAS";"ellen";10/08/16;"145931";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201006";"ADMINISTRACAO DE PESSOAL";"ellen";10/08/16;"145943";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201007";"ASSISTENCIA SOCIAL";"msantos";20/11/18;"090635";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10201008";"PLANEJAMENTO E CUSTOS";"ellen";10/08/16;"150012";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10201009";"NOVO ERP CC";"msantos";20/11/18;"090653";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10201010";"SEGURANCA EMPRESARIAL";"ellen";10/08/16;"150054";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10202001";"DESPESAS GERAIS ADMINISTRATIVAS";"super";23/03/18;"084545";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10202002";"REFEICAO E MORADIA - CAETE";"ellen";10/08/16;"150129";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10202004";"DESPESAS POLO GOIAS";"msantos";20/11/18;"090720";"";"";?;?;no;no;0;0;0;0;18/12/17;31/12/9999
"1";"10202005";"PORTARIA";"msantos";07/08/18;"152729";"";"";?;?;no;yes;0;0;0;0;07/08/18;31/12/9999
"1";"10203001";"COMPRAS";"ellen";10/08/16;"150139";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10203002";"ALMOXARIFADO";"ellen";10/08/16;"150153";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10204001";"TECNOLOGIA DA INFORMACAO - TI";"ellen";10/08/16;"150212";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10204002";"TECNOLOGIA DA INFORMACAO - SISTEMAS";"ellen";10/08/16;"150236";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10204003";"JURIDICO";"ellen";10/08/16;"150249";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10204004";"TECNOLOGIA DA INFORMAÇÃO - INFRA";"super";23/03/18;"084704";"";"";?;?;no;yes;0;0;0;0;23/03/18;31/12/9999
"1";"10205001";"SEGURANCA E SAUDE OCUPACIONAL";"ellen";10/08/16;"150311";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10205002";"SERVICOS MEDICOS";"ellen";10/08/16;"150323";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10205003";"MEIO AMBIENTE";"ellen";10/08/16;"150334";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10205004";"NUCLEO SSMA";"super";18/04/18;"105906";"";"";?;?;no;yes;0;0;0;0;18/04/18;31/12/9999
"1";"10206001";"ADM CORPORATIVO";"msantos";02/07/18;"100224";"";"";?;?;no;yes;0;0;0;0;02/07/18;31/12/9999
"1";"10206002";"AGRICOLA CORPORATIVO";"msantos";02/07/18;"100241";"";"";?;?;no;yes;0;0;0;0;02/07/18;31/12/9999
"1";"10301001";"NUCLEO ADMINISTRACAO AGRICOLA";"ellen";10/08/16;"150353";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10301002";"NUCLEO ARRENDAMENTO - PARCERIAS";"msantos";20/11/18;"090739";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10302001";"NUCLEO PLANEJAMENTO E DESENVOLVIMENTO";"ellen";10/08/16;"150650";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10302002";"CONTROLE AGRICOLA";"ellen";10/08/16;"150450";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10302003";"DESENVOLVIMENTO AGRONOMICO";"ellen";10/08/16;"150504";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10302004";"TOPOGRAFIA";"msantos";20/11/18;"091826";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10302005";"GESTAO DE QUALIDADE";"msantos";20/11/18;"091837";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10303001";"SUPERVISAO DE RURICOLAS";"ellen";10/08/16;"150553";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303002";"MDO RURICOLAS";"ellen";10/08/16;"150739";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303003";"ADMINISTRACAO DE PREPARO SOLO";"ellen";10/08/16;"150756";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303004";"ADMINISTRACAO DE PLANTIO";"ellen";10/08/16;"150810";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303005";"ADMINISTRACAO DE CCT";"ellen";10/08/16;"150828";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303006";"ADMINISTRACAO DE TRATOS CULTURAIS";"ellen";10/08/16;"150846";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303007";"MDO RURAL - TERCEIROS";"super";15/02/18;"101122";"";"";?;?;no;yes;0;0;0;0;15/02/18;31/12/9999
"1";"10303008";"MDO MOT/TRAT/OPERADOR - TERC";"msantos";20/11/18;"091847";"";"";?;?;no;no;0;0;0;0;15/02/18;31/12/9999
"1";"10303009";"ADM PRODUCAO DE SOJA";"msantos";19/07/18;"175145";"";"";?;?;no;yes;0;0;0;0;19/07/18;31/12/9999
"1";"10304001";"MDO TRATORISTAS OPERACAO GERAL";"ellen";10/08/16;"150903";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304002";"MDO OPERACAO CCT - COLHEDORA";"ellen";10/08/16;"150922";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304003";"MDO OPERACAO CCT - TRATORES";"ellen";10/08/16;"150939";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304004";"MDO MOTORISTAS APOIO";"ellen";10/08/16;"150952";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304005";"MDO ESTRADAS";"msantos";25/03/19;"091605";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10304006";"MDO MOTORISTAS COMBOIO";"msantos";20/11/18;"083507";"";"";?;?;no;yes;0;0;0;0;20/11/18;31/12/9999
"1";"10304010";"MDO - MOTORISTA PLANTIO";"msantos";25/03/19;"091523";"";"";?;?;no;yes;0;0;0;0;25/03/19;31/12/9999
"1";"10305001";"CAMINHAO BASCULANTE";"msantos";20/11/18;"092017";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10305002";"CAMINHOES BORRACHARIA";"ellen";10/08/16;"151222";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305003";"CAMINHOES BOMBEIRO";"ellen";10/08/16;"151235";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305004";"CAMINHOES COMBOIO";"ellen";10/08/16;"151248";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305005";"CAMINHOES PRANCHAS";"ellen";10/08/16;"151259";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305006";"CAMINHOES OFICINA";"ellen";10/08/16;"151310";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305007";"CAMINHOES MUNCK";"ellen";10/08/16;"151329";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305008";"CAMINHOES TRANSBORDO";"msantos";20/11/18;"092030";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10305009";"CAMINHOES TRANSBORDO - PLANTIO";"ellen";10/08/16;"151404";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305010";"CAMINHOES DISTRIBUICAO TORTA";"msantos";20/11/18;"092043";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10305011";"CAMINHOES CALDA PRONTA";"ellen";10/08/16;"151441";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305012";"CAMINHOES DISTRIBUICAO CORRETIVO";"ellen";11/08/16;"145727";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305013";"CAMINHOES E VEICULOS DE TERCEIROS";"ellen";10/08/16;"151517";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305014";"VEICULOS UTILITARIOS ADM";"ellen";10/08/16;"151654";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10305015";"CAVALO MECANICO";"ellen";10/08/16;"151705";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306001";"TRATORES PNEUS - LEVES";"ellen";10/08/16;"151722";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306002";"TRATORES PNEUS - MEDIO";"ellen";10/08/16;"151747";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306003";"TRATORES PNEUS - PESADO";"ellen";10/08/16;"151803";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306004";"TRATORES PNEUS - CCT";"ellen";10/08/16;"151825";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306005";"COLHEDORAS DE CANA - CCT";"ellen";10/08/16;"151840";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306006";"MOTONIVELADORA - ROLO COMPRESSOR";"msantos";20/11/18;"092053";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10306007";"APLICACAO AUTOMOTRIZ";"ellen";10/08/16;"151915";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306008";"CARREGADEIRA DE CANA";"ellen";10/08/16;"152105";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306009";"PA CARREGADORAS";"ellen";10/08/16;"152129";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306010";"MOTOBOMBAS";"ellen";10/08/16;"152151";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306011";"ONIBUS";"ellen";10/08/16;"152604";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306012";"COLHEDORAS DE MUDA - PLANTIO";"ellen";10/08/16;"152621";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306013";"PLANTADEIRA DE CANAA";"ellen";10/08/16;"152646";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306014";"TRATORES E MAQUINAS DE TERCEIROS";"ellen";10/08/16;"152712";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10306015";"ELETROBOMBA";"msantos";20/11/18;"092508";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10306016";"ESCAVADEIRA HIDRAULICA";"msantos";20/11/18;"092520";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10306017";"APLICADOR NPK";"msantos";07/08/18;"152746";"";"";?;?;no;yes;0;0;0;0;07/08/18;31/12/9999
"1";"10307001";"IMPLEMENTOS DE PREPARO";"ellen";10/08/16;"152802";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10307002";"IMPLEMENTOS DE PLANTIO";"ellen";10/08/16;"152818";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10307003";"IMPPLEMENTOS DE TRATOS";"ellen";10/08/16;"152847";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10307004";"IMPLEMENTOS DE COLHEITAS";"ellen";10/08/16;"152909";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10307005";"IMPLEMENTOS DE TERCEIROS";"ellen";10/08/16;"152922";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308001";"BENFEITORIAS";"msantos";20/11/18;"092534";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10308002";"PREPARO DE SOLO";"ellen";10/08/16;"152953";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308003";"PLANTIO MANUAL";"ellen";10/08/16;"153012";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308004";"PLANTIO MECANIZADO";"ellen";10/08/16;"153030";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308005";"TRATOS CANA PLANTA";"ellen";10/08/16;"153043";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308006";"COLHEITA MANUAL";"msantos";20/11/18;"093043";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10308007";"APLICACAO DE MATURADOR";"ellen";10/08/16;"153113";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308008";"TRATOS CANA SOCA";"ellen";10/08/16;"153127";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308009";"CCT FORNECEDORES";"msantos";20/11/18;"093059";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10308010";"COLHEITA MECANIZADA";"ellen";10/08/16;"153205";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308011";"COLHEITA - 2";"ellen";10/08/16;"153217";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308012";"FORMACAO LAVOURA 2";"ellen";10/08/16;"153231";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308013";"TRATOS SOCA - 2";"ellen";10/08/16;"153409";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10308019";"PREPARO SOLO SAFRA 2019";"msantos";19/07/18;"175207";"";"";?;?;no;yes;0;0;0;0;19/07/18;31/12/9999
"1";"10308021";"SOJA";"msantos";19/07/18;"175216";"";"";?;?;no;yes;0;0;0;0;19/07/18;31/12/9999
"1";"10309001";"ADMINISTRACAO DE MANUT AGRICOLA";"ellen";10/08/16;"153428";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10309002";"SUPERVISAO DE MANUT EXTERNA";"ellen";10/08/16;"153446";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10309003";"SUPERVISAO DE MANUT INTERNA";"ellen";10/08/16;"153506";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10309004";"BORRACHARIA";"ellen";10/08/16;"153515";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10309005";"POSTO DE ABASTECIMENTO";"ellen";10/08/16;"153536";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10309006";"POSTO DE LAVAGEM - LUBRIFICACAO";"msantos";20/11/18;"093113";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10309007";"MANUTENCAO SRS";"super";01/11/17;"152004";"";"";?;?;no;yes;0;0;0;0;01/11/17;31/12/9999
"1";"10309008";"PLANEJ. E CONTROLE DE MANUTENÇAO";"camila";29/01/18;"143648";"";"";?;?;no;yes;0;0;0;0;29/01/18;31/12/9999
"1";"10310001";"MUDA";"msantos";20/11/18;"093127";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10501001";"OBRA FAZENDA FRUTEIRA - MS";"msantos";17/07/18;"084207";"";"";?;?;no;yes;0;0;0;0;17/07/18;31/12/9999
"1";"1101";"DIRETORIA ADMINISTRATIVA";"ellen";11/08/16;"152154";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1102";"PLANEJAMENTO E CONTROLE";"ellen";11/08/16;"134458";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1103";"SECRETARIA";"ellen";11/08/16;"134513";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1104";"ASSESSORIA JURIDICA";"ellen";11/08/16;"134518";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1105";"TECNOLOGIA DE INFORMACAO";"ellen";11/08/16;"134524";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1106";"SEGURANÇA DO TRABALHO";"ellen";11/08/16;"134530";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1107";"GESTAO DE PROJETOS";"ellen";11/08/16;"134537";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1108";"GESTAO DE RESULTADOS";"ellen";11/08/16;"134541";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1109";"BEM ESTAR";"ellen";11/08/16;"134545";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1110";"RELACOES SOCIAIS";"ellen";11/08/16;"134551";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1111";"GESTAO DE RH";"ellen";11/08/16;"134555";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1112";"TESOURARIA/FINANCEIRO";"ellen";11/08/16;"134559";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1113";"SEGURANÇA PATRIMONIAL";"ellen";11/08/16;"134641";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1114";"CONTROLADORIA E CUSTO";"ellen";11/08/16;"134947";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1115";"CONTABILIDADE";"ellen";11/08/16;"135023";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1116";"FISCAL";"ellen";11/08/16;"135038";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1117";"DEPARTAMENTO PESSOAL";"ellen";11/08/16;"135045";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1118";"JURIDICO TRABALHISTA";"ellen";11/08/16;"135052";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1119";"REFEITORIO";"ellen";11/08/16;"135101";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1120";"TRANSPORTE FUNCIONARIOS";"ellen";11/08/16;"135109";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1121";"SUPRIMENTOS";"ellen";11/08/16;"135118";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1122";"COMPRAS";"ellen";11/08/16;"135131";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1123";"ALMOXARIFADO";"ellen";11/08/16;"135303";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"1124";"POSTO ABASTECIMENTO";"ellen";11/08/16;"135524";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2000";"UNIDADE AGRICOLA";"ellen";11/08/16;"135534";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2100";"DIRETORIA AGRICOLA";"ellen";11/08/16;"135542";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2101";"ARRENDAMENTO PARCERIA";"ellen";11/08/16;"135549";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2102";"SUPERVISAO PRODUCAO AGRICOLA";"ellen";11/08/16;"135608";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2103";"SUPERVISAO PLANTIO";"ellen";11/08/16;"135624";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2104";"PLANEJAMENTO E CONTROLE";"ellen";11/08/16;"135647";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2105";"TOPOGRAFIA";"ellen";11/08/16;"135710";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2106";"TOPOGRAFIA";"ellen";11/08/16;"140131";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2107";"SUPERVISAO TECNICA";"ellen";11/08/16;"140137";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2108";"ESTAGIO SUPERVISIONADO";"ellen";11/08/16;"140142";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2200";"PRODUCAO DE CANA";"ellen";11/08/16;"140147";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2201";"FUNDACAO PREPARO DE SOLO";"ellen";11/08/16;"140154";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2202";"PLANTIO MANUAL";"ellen";11/08/16;"140203";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2203";"PLANTIO MECANIZADO";"ellen";11/08/16;"144603";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2204";"TRATOS PLANTIO";"ellen";11/08/16;"144608";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2205";"TRATOS SOQUEIRA";"ellen";11/08/16;"144612";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2206";"COLHEITA MANUAL/CCT";"ellen";11/08/16;"144618";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2207";"COLHEITA MECANIZADA/CCT";"ellen";11/08/16;"144622";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2208";"CARREGAMENTO DIVERSOS";"ellen";11/08/16;"144655";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2209";"TRANSPORTE DIVERSOS";"ellen";11/08/16;"144659";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2210";"OUTRAS CULTURAS";"ellen";11/08/16;"144704";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2211";"REFLORESTAMENTO/APP";"ellen";11/08/16;"144708";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2212";"IMPRODUTIVO";"ellen";11/08/16;"144713";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2300";"MANUTENCAO AUTOMOTIVA";"ellen";11/08/16;"144717";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2301";"SUPERVISAO MANUTENÇAO";"ellen";11/08/16;"144720";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2302";"PLANEJAMENTO E CONTROLE";"ellen";11/08/16;"144724";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2303";"OFICINA MECANICA";"ellen";11/08/16;"144727";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2304";"BORRACHARIA";"ellen";11/08/16;"144731";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2305";"LAVAGEM LUBRIFICAÇÃO";"ellen";11/08/16;"144739";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2306";"ELETRICA";"ellen";11/08/16;"144755";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2307";"COMBOIO";"ellen";11/08/16;"144800";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2400";"GRUPOS OPERATIVOS";"ellen";11/08/16;"144803";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
